draw_id,draw_time,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15,num_16,num_17,num_18,num_19,num_20,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8,freq_9,freq_10,freq_11,freq_12,freq_13,freq_14,freq_15,freq_16,freq_17,freq_18,freq_19,freq_20,freq_21,freq_22,freq_23,freq_24,freq_25,freq_26,freq_27,freq_28,freq_29,freq_30,freq_31,freq_32,freq_33,freq_34,freq_35,freq_36,freq_37,freq_38,freq_39,freq_40,freq_41,freq_42,freq_43,freq_44,freq_45,freq_46,freq_47,freq_48,freq_49,freq_50,freq_51,freq_52,freq_53,freq_54,freq_55,freq_56,freq_57,freq_58,freq_59,freq_60,freq_61,freq_62,freq_63,freq_64,freq_65,freq_66,freq_67,freq_68,freq_69,freq_70,freq_71,freq_72,freq_73,freq_74,freq_75,freq_76,freq_77,freq_78,freq_79,freq_80,gap_1,gap_2,gap_3,gap_4,gap_5,gap_6,gap_7,gap_8,gap_9,gap_10,gap_11,gap_12,gap_13,gap_14,gap_15,gap_16,gap_17,gap_18,gap_19,gap_20,gap_21,gap_22,gap_23,gap_24,gap_25,gap_26,gap_27,gap_28,gap_29,gap_30,gap_31,gap_32,gap_33,gap_34,gap_35,gap_36,gap_37,gap_38,gap_39,gap_40,gap_41,gap_42,gap_43,gap_44,gap_45,gap_46,gap_47,gap_48,gap_49,gap_50,gap_51,gap_52,gap_53,gap_54,gap_55,gap_56,gap_57,gap_58,gap_59,gap_60,gap_61,gap_62,gap_63,gap_64,gap_65,gap_66,gap_67,gap_68,gap_69,gap_70,gap_71,gap_72,gap_73,gap_74,gap_75,gap_76,gap_77,gap_78,gap_79,gap_80,is_7_hit,repeats_from_last_draw,odd_count,even_count,sum_total,low_numbers_count,high_numbers_count,std_deviation,most_common_hits,consecutive_count,unique_modulo_10
1000076,2023-02-09 17:50:00,33,4,23,9,47,14,74,63,73,75,71,19,36,28,21,68,79,18,31,40,18,23,10,16,10,17,24,11,19,13,15,19,17,25,20,24,16,19,13,20,25,18,22,14,30,18,15,14,13,24,21,20,20,24,14,19,23,21,20,15,18,24,17,14,17,15,18,25,11,15,16,21,22,17,30,16,18,21,18,24,22,17,23,21,18,12,18,31,24,29,22,13,27,22,24,16,18,20,25,22,7,5,3,2,2,1,7,20,4,16,11,5,5,3,4,5,5,1,2,4,1,2,1,1,1,4,5,7,11,3,1,3,3,1,3,6,1,2,5,5,2,6,7,11,4,10,14,3,8,1,10,2,3,2,1,4,1,1,1,4,4,2,3,1,1,12,5,2,3,3,1,3,1,6,1,7,3,2,1,2,0,8,12,8,826,12,8,25.212987463648677,4,3,9
1000077,2023-02-09 17:55:00,34,75,76,6,15,44,73,36,55,9,31,47,16,12,41,38,3,29,51,25,18,23,11,16,10,18,24,11,20,13,15,20,17,25,21,25,16,19,13,20,25,18,22,14,31,18,15,14,14,24,22,20,20,25,14,20,23,22,20,15,19,24,17,15,17,15,19,25,11,15,17,21,22,17,31,16,18,21,18,24,22,17,23,21,18,12,18,31,24,29,22,13,28,22,25,17,18,20,25,22,8,6,4,1,3,2,8,21,1,17,12,6,6,1,5,6,6,1,1,5,1,3,1,2,2,5,6,1,12,4,1,4,1,2,4,1,2,3,6,1,3,7,8,12,5,11,1,4,9,2,11,3,4,3,2,5,2,2,2,5,5,3,1,2,2,13,6,1,4,4,1,4,1,1,1,8,4,3,1,3,0,6,12,8,716,12,8,22.505204076531186,6,2,9
1000078,2023-02-09 18:00:00,44,58,2,39,71,7,33,45,12,5,37,32,25,9,59,34,17,50,1,27,19,24,11,16,11,18,25,11,21,13,15,21,17,25,21,25,17,19,13,20,25,18,22,14,32,18,16,14,14,24,22,21,21,26,14,20,24,22,21,15,19,24,17,16,18,15,19,25,11,16,17,21,22,17,31,16,18,22,19,24,22,17,23,21,18,12,18,31,24,29,23,13,28,22,25,17,18,20,25,22,9,7,1,2,4,1,9,22,1,18,13,1,7,2,1,1,7,2,2,6,2,4,2,3,1,6,7,2,1,5,1,5,2,1,5,1,3,1,7,2,1,8,9,1,6,12,1,5,10,3,1,4,5,4,1,6,3,3,3,6,6,4,2,3,3,14,7,2,5,5,2,5,1,2,1,1,5,4,2,4,1,5,13,7,607,14,6,20.55870925704699,3,5,9
1000079,2023-02-09 18:05:00,16,46,29,1,69,33,50,51,6,34,57,55,7,70,75,32,10,54,38,15,20,24,11,16,11,19,26,11,21,14,15,21,17,25,22,26,17,19,13,20,25,18,22,14,32,18,16,14,15,24,22,22,22,27,14,20,24,23,21,15,19,24,17,16,18,16,19,25,11,17,18,21,22,18,32,16,19,22,19,24,22,17,23,21,18,12,18,31,25,30,23,13,28,22,26,17,18,20,25,22,1,1,2,3,1,2,1,23,1,19,14,1,8,3,2,2,1,3,3,7,3,5,3,4,1,7,1,3,2,6,2,1,1,1,6,2,1,2,1,3,2,9,10,1,1,13,2,6,11,1,2,5,6,5,2,7,4,1,1,7,7,5,3,4,4,15,8,3,6,6,1,6,2,3,2,2,6,5,3,5,1,6,10,10,748,11,9,22.87126443470289,6,7,10
1000080,2023-02-09 18:10:00,48,45,41,79,11,59,62,1,65,75,27,6,51,5,21,7,54,46,53,2,21,25,11,16,12,20,27,11,21,14,16,21,17,25,22,26,17,19,13,20,26,18,22,14,32,18,17,14,15,24,22,22,22,27,14,20,24,23,21,15,20,24,17,16,19,17,19,26,11,17,19,21,23,19,32,16,19,22,20,24,22,18,23,21,19,12,18,31,25,30,23,13,28,22,27,17,18,20,26,22,1,2,3,4,2,1,1,24,2,1,15,2,9,4,1,1,2,4,4,8,4,6,4,5,2,8,2,4,1,7,3,1,1,1,7,3,2,1,2,4,3,10,11,2,2,1,3,7,12,1,1,6,7,1,1,8,1,2,2,8,8,6,4,5,5,16,9,4,1,1,2,7,3,4,1,3,7,6,4,6,1,7,14,6,758,8,12,25.69640564666379,2,5,9
1000081,2023-02-09 18:15:00,58,16,59,62,29,69,70,66,46,18,57,77,78,19,73,74,33,1,31,42,22,25,11,16,12,20,27,11,21,14,16,21,17,25,22,27,17,20,14,20,26,18,22,14,32,18,17,14,16,24,23,22,23,27,14,20,24,23,21,15,20,25,17,16,19,18,19,26,11,17,19,21,23,19,32,16,20,23,21,24,22,19,23,21,19,13,18,31,26,31,23,13,29,23,27,17,19,21,26,22,1,1,4,5,1,1,1,25,3,2,1,3,10,5,2,2,3,5,5,9,1,7,5,6,3,9,1,5,2,8,4,2,2,2,8,4,3,2,3,5,1,11,12,3,1,1,4,1,13,2,1,7,1,1,2,9,2,3,1,9,9,1,5,6,1,17,10,5,2,2,3,8,4,5,1,4,8,7,1,7,0,4,10,10,978,7,13,23.68854931018471,4,6,9
1000082,2023-02-09 18:20:00,79,57,46,17,21,40,56,77,65,25,4,58,70,24,43,61,48,39,44,63,22,25,11,17,12,20,27,11,21,14,16,21,17,25,22,27,18,20,14,20,27,18,22,15,33,18,17,14,16,24,23,22,23,27,14,20,24,23,22,16,20,25,18,17,19,19,19,27,11,17,19,21,23,19,32,17,21,24,21,24,23,19,24,21,20,13,18,31,26,32,23,13,29,23,27,17,20,21,27,22,1,2,5,6,2,2,2,26,4,3,2,4,11,6,3,1,4,1,1,10,2,8,6,7,4,10,2,6,1,9,1,3,1,3,9,5,4,3,4,6,2,1,13,4,2,1,5,2,14,3,2,8,2,2,3,10,1,1,1,10,10,1,6,7,2,1,11,6,1,1,4,9,1,1,2,5,1,1,2,8,0,5,11,9,937,7,13,20.658310421563627,2,5,9
1000083,2023-02-09 18:25:00,50,77,51,12,46,69,8,37,11,26,6,45,27,31,32,36,10,63,29,20,22,25,11,17,12,21,27,12,21,15,17,22,17,25,22,27,18,20,14,21,27,18,22,15,33,19,18,14,17,24,24,23,23,27,14,21,25,23,22,16,20,25,18,17,20,20,19,27,11,18,20,21,23,19,32,17,21,24,21,24,23,19,25,21,20,13,18,31,27,32,23,13,29,23,27,17,21,21,27,22,2,3,6,1,3,3,3,27,5,4,3,5,12,7,4,2,1,2,2,11,1,9,7,1,1,11,3,7,2,10,2,4,2,4,10,6,5,4,1,1,3,2,1,1,3,1,6,1,15,4,3,9,3,3,4,1,1,1,2,11,1,2,1,8,1,2,12,7,2,1,5,10,2,2,3,6,1,2,1,9,0,3,10,10,686,13,7,20.688415268352227,2,7,9
1000084,2023-02-09 18:30:00,76,32,16,49,69,43,60,27,23,67,5,42,4,12,80,22,59,17,70,9,22,25,11,18,13,21,27,12,22,15,17,23,17,25,22,28,19,20,14,21,27,19,23,15,33,19,19,14,17,24,24,24,23,27,14,21,25,23,22,16,20,26,19,17,20,20,19,27,12,18,20,21,23,19,32,17,21,24,22,25,23,19,25,21,20,13,19,31,28,33,23,13,29,23,27,18,21,21,27,23,3,4,7,2,4,1,4,1,6,1,1,1,13,8,5,3,2,3,3,1,2,10,8,2,2,1,1,8,1,11,1,1,3,5,11,1,1,5,2,2,4,3,2,2,1,1,7,2,16,1,1,10,4,4,5,2,2,2,3,12,2,3,1,9,2,3,13,8,1,2,6,11,3,3,4,7,1,3,2,10,0,4,10,10,782,10,10,25.56910141886924,2,6,8
1000085,2023-02-09 18:35:00,23,68,57,38,26,10,72,44,63,67,14,66,70,54,11,5,62,7,80,76,22,25,11,18,14,21,28,12,22,16,18,23,17,26,22,28,19,20,14,21,27,19,24,15,33,20,19,14,17,24,24,24,23,27,14,21,25,24,22,16,20,26,19,18,20,20,19,27,12,18,20,21,23,20,32,17,22,24,22,25,23,20,26,21,20,14,20,32,28,34,23,14,29,23,27,19,21,21,27,24,4,5,8,1,1,2,5,2,1,2,2,1,14,9,6,1,1,4,4,2,3,1,1,3,3,2,1,9,2,12,2,1,4,6,12,2,2,6,3,3,5,1,1,3,2,2,8,3,1,2,2,11,5,5,6,3,3,3,1,1,3,4,2,10,3,4,1,9,1,1,7,12,4,4,5,1,2,4,3,1,1,6,7,13,913,8,12,26.26239055940523,3,4,9
1000086,2023-02-09 18:40:00,52,35,31,17,50,13,41,53,62,25,47,54,10,20,48,6,9,56,75,15,22,25,11,18,14,22,28,12,23,17,18,23,18,26,23,28,20,20,14,22,27,19,24,15,34,20,19,14,17,24,25,24,23,27,15,21,25,24,22,16,21,26,19,18,20,20,20,28,12,19,20,22,24,21,32,18,22,24,22,25,23,21,26,21,20,14,20,32,28,34,23,14,29,23,28,19,21,21,27,24,5,6,9,2,1,3,1,3,2,1,1,2,15,1,7,2,2,5,5,3,4,2,1,4,4,1,2,10,3,13,3,2,5,7,13,3,3,1,4,4,6,2,2,1,3,3,9,4,2,3,3,12,6,1,7,4,1,4,2,2,4,1,1,11,4,1,1,1,2,1,8,1,5,5,6,1,3,5,4,1,0,3,11,9,719,10,10,20.507957377307807,3,4,10
1000087,2023-02-09 18:45:00,71,70,27,43,45,29,76,7,36,60,40,9,67,57,35,3,12,2,48,44,22,26,12,18,14,22,29,12,24,17,18,24,18,26,23,28,20,20,14,22,27,19,24,15,34,20,20,14,18,24,25,24,23,27,16,22,25,24,22,17,21,26,20,19,21,20,20,29,12,19,20,22,24,21,32,18,23,24,22,26,23,21,26,21,20,14,21,32,28,35,24,14,29,23,28,20,21,21,27,24,6,7,10,3,2,1,2,4,1,1,2,3,1,2,1,3,1,6,6,1,5,3,2,5,1,2,3,11,4,14,1,3,6,8,1,4,4,2,5,5,1,3,3,2,4,4,1,1,3,1,4,1,1,1,8,1,2,5,3,3,5,1,2,12,5,2,2,2,3,2,9,2,6,6,1,2,4,6,5,2,1,3,11,9,781,10,10,23.674269843684282,2,5,10
1000088,2023-02-09 18:50:00,60,56,70,71,34,41,39,9,32,47,61,44,79,7,43,26,55,29,66,58,22,26,12,18,14,22,30,12,25,17,18,24,18,26,23,28,20,20,14,22,27,19,24,15,34,21,20,14,19,24,25,25,23,28,16,22,25,24,23,17,22,26,21,20,21,20,21,29,12,19,20,22,24,21,33,19,23,25,22,27,24,21,26,21,20,15,21,32,28,36,25,14,29,23,28,20,21,21,28,24,7,1,1,4,3,2,1,5,1,2,3,1,2,3,2,4,2,7,7,2,6,4,3,6,2,3,1,12,1,15,2,4,7,9,1,1,5,3,6,1,2,4,1,1,1,5,2,1,4,2,5,2,2,2,9,2,1,6,4,1,6,2,3,13,6,3,1,3,4,1,1,3,7,7,2,1,5,7,6,3,1,8,11,9,927,7,13,19.78908524254828,4,4,10
1000089,2023-02-09 18:55:00,30,43,59,22,3,73,74,47,27,10,31,49,54,71,15,18,53,44,9,75,22,26,13,18,14,22,30,12,26,18,18,24,18,26,24,28,20,21,14,22,27,20,24,15,34,21,21,14,19,25,26,25,23,28,16,22,25,24,23,17,22,26,22,21,21,20,22,29,13,19,20,22,25,22,33,19,23,25,23,27,24,21,26,21,20,15,21,32,28,36,26,14,30,24,29,20,21,21,28,24,8,2,2,5,4,3,1,6,1,3,4,2,3,4,3,5,3,8,8,3,7,5,4,7,3,1,2,13,1,16,3,1,8,1,2,2,6,4,1,2,1,5,1,1,2,6,1,2,5,3,6,3,3,3,1,1,2,1,5,1,1,3,4,14,7,1,2,4,5,1,1,4,8,8,3,2,6,8,1,4,0,5,13,7,807,9,11,23.308627271101958,3,6,9
1000090,2023-02-09 19:00:00,3,22,12,77,34,55,15,41,1,70,14,66,8,33,74,31,57,71,26,75,23,26,14,18,14,22,30,13,26,18,18,25,18,27,25,28,20,21,14,22,27,21,24,15,34,22,21,14,19,25,27,25,24,29,16,22,25,24,23,17,23,26,22,21,21,20,22,29,13,19,20,22,25,22,34,19,24,25,23,27,24,21,26,21,20,16,21,32,28,37,27,14,30,25,30,20,22,21,28,24,9,3,1,6,5,4,2,7,1,1,5,3,4,5,1,6,4,1,9,4,8,1,5,8,4,2,1,14,2,1,1,2,9,2,3,3,7,5,2,3,2,6,1,1,3,7,1,3,1,4,7,4,1,1,2,2,3,2,1,2,2,4,5,15,8,2,3,5,6,2,1,5,1,1,1,3,7,9,2,5,0,7,11,9,785,11,9,26.63174797117155,5,4,9
1000091,2023-02-09 19:05:00,52,9,27,20,56,18,37,76,10,80,8,11,43,61,12,5,54,40,60,30,23,26,14,18,15,22,30,14,27,19,19,26,18,27,25,28,20,22,14,23,27,21,24,15,34,22,22,14,19,26,27,25,24,29,16,22,26,24,23,18,23,26,23,21,21,20,22,29,13,19,20,23,25,23,34,20,24,25,23,28,25,21,26,21,20,16,21,32,28,37,27,14,30,25,30,21,22,21,28,25,1,4,1,7,6,5,3,1,2,2,6,1,5,1,1,7,5,2,10,5,9,1,6,9,5,1,2,15,3,2,1,3,1,1,4,4,8,6,3,4,1,7,2,2,4,8,2,4,2,5,8,5,2,2,1,3,1,3,2,3,3,5,6,16,9,1,4,6,7,1,1,6,2,1,1,4,1,10,3,6,0,2,7,13,709,12,8,23.869105775590246,0,5,10
1000092,2023-02-09 19:10:00,28,57,41,59,35,33,16,3,68,21,6,37,34,63,65,24,62,9,75,53,23,26,15,18,15,23,30,14,28,19,19,26,18,27,25,29,20,22,14,23,28,21,24,16,34,22,22,15,19,26,27,25,25,30,17,22,27,24,23,18,24,26,23,21,21,20,22,29,13,19,20,23,26,23,34,20,25,25,24,28,25,22,27,21,21,16,21,33,28,37,27,14,30,25,31,21,22,21,28,25,2,5,2,8,1,6,4,1,1,1,1,1,6,2,2,8,6,1,11,1,10,2,7,10,6,2,1,16,4,1,2,4,2,2,5,5,1,7,4,1,2,8,1,3,5,9,3,5,3,6,9,1,3,1,2,1,2,4,3,1,1,6,7,17,10,2,5,7,8,2,2,7,3,2,2,1,2,11,4,1,0,2,13,7,789,11,9,22.246170575250876,3,3,9
1000093,2023-02-09 19:15:00,67,11,45,18,70,24,41,39,32,65,1,66,59,8,35,44,4,49,63,74,24,26,15,19,15,23,30,15,28,19,20,26,18,27,25,29,20,23,14,23,28,21,24,17,34,22,22,15,19,26,27,26,25,30,18,22,27,24,24,18,25,26,23,22,22,20,22,29,14,19,20,23,26,23,34,20,25,25,25,28,25,22,28,21,22,17,22,33,28,38,27,14,30,26,31,21,22,21,28,25,3,6,1,9,2,1,5,2,1,2,2,2,7,3,3,1,7,2,12,2,1,3,8,1,7,3,2,1,5,2,3,5,1,1,1,6,1,8,5,2,1,9,2,4,6,10,4,6,4,7,10,2,1,2,3,2,1,5,1,2,2,1,1,18,1,3,6,1,9,3,3,8,4,3,1,2,3,12,5,2,0,6,11,9,815,9,11,23.619516907578117,1,3,10
1000094,2023-02-09 19:20:00,51,73,12,4,40,5,69,33,2,63,14,71,76,30,66,43,32,28,38,36,24,27,15,20,16,23,30,15,28,19,20,27,18,28,25,29,20,23,14,23,28,21,24,17,34,22,22,16,19,27,27,27,26,30,18,23,27,25,24,19,25,26,24,22,22,20,22,29,14,19,21,23,26,23,34,20,25,25,25,28,25,22,29,21,22,18,22,33,29,38,28,14,31,26,31,22,22,21,28,25,1,7,2,1,3,2,6,1,2,3,1,3,8,4,4,2,8,1,13,3,2,4,9,1,8,4,3,2,6,3,4,1,2,2,1,7,2,9,1,3,1,10,3,1,1,11,5,7,1,8,11,3,2,3,4,3,2,6,1,3,3,2,1,19,1,1,1,2,10,1,4,9,5,1,2,3,4,13,6,3,0,4,8,12,786,12,8,24.40254516492728,2,2,9
1000095,2023-02-09 19:25:00,40,6,9,60,34,4,31,54,78,73,32,15,14,21,30,3,71,42,28,10,24,27,16,21,16,24,30,15,29,20,20,27,18,29,26,29,20,23,14,23,29,21,24,17,34,22,22,17,19,28,28,28,26,31,18,23,27,25,24,20,25,27,24,22,22,20,22,29,14,19,21,23,26,24,34,20,25,25,25,29,25,22,29,21,22,18,22,33,29,38,29,14,32,26,31,22,22,22,28,25,2,1,3,1,1,3,7,2,3,4,2,1,9,1,5,3,9,2,14,4,3,5,10,2,9,5,4,1,7,1,5,1,1,3,2,1,3,1,2,1,2,11,1,2,2,12,6,8,2,9,1,4,3,4,5,4,3,7,2,4,4,3,1,20,2,1,2,3,1,2,1,10,1,2,3,1,5,14,7,4,0,8,7,13,655,14,6,23.85454828086691,3,5,9
1000096,2023-02-09 19:30:00,22,36,31,54,40,48,3,26,52,59,62,69,57,78,55,33,37,80,77,2,24,28,17,21,16,24,30,15,29,20,20,27,18,29,26,29,20,23,14,23,29,22,24,17,34,23,22,17,19,28,29,28,27,31,18,24,28,25,24,21,25,27,24,22,22,20,22,30,14,19,21,24,26,25,35,20,26,25,26,29,25,23,29,21,22,18,22,33,30,38,29,14,32,26,31,22,23,23,28,26,3,2,1,1,2,1,8,3,1,1,3,2,10,1,1,4,10,3,15,5,1,6,11,3,10,6,5,1,8,1,1,1,2,1,3,2,4,2,3,1,3,1,2,3,3,13,7,9,3,10,2,5,4,1,6,5,4,8,3,1,5,4,2,21,3,2,3,4,2,3,1,11,1,3,4,2,6,1,8,5,0,5,9,11,921,9,11,22.67963380378273,3,4,10
1000097,2023-02-09 19:35:00,44,73,38,8,45,16,3,70,33,53,5,54,80,71,20,17,40,1,58,37,25,28,18,21,17,24,30,16,29,20,20,27,18,29,26,30,21,23,14,24,29,22,24,17,34,23,22,17,19,28,29,28,28,31,18,24,29,26,24,22,25,27,24,23,23,20,22,30,14,19,21,24,27,26,35,20,26,26,26,29,25,23,29,21,22,18,22,33,30,39,30,14,33,26,31,22,23,23,28,27,4,1,1,2,3,2,9,4,2,2,4,3,11,2,2,5,11,4,16,6,2,1,12,4,11,1,6,2,9,2,1,2,1,2,4,1,1,3,4,1,4,2,3,4,4,14,8,1,4,11,3,1,5,1,1,6,1,9,1,2,6,1,3,22,4,3,4,5,1,4,2,12,2,4,5,3,1,1,9,1,0,6,10,10,766,11,9,25.055937420100648,2,5,8
1000098,2023-02-09 19:40:00,7,70,41,75,33,8,31,72,69,20,79,55,67,44,65,43,57,13,23,10,25,28,18,21,17,24,31,17,29,21,20,27,19,29,26,30,21,23,14,25,29,22,25,17,34,23,22,17,19,28,30,28,29,31,18,24,29,26,24,22,26,27,25,24,23,20,22,30,14,19,21,24,27,26,36,20,27,26,26,29,25,23,29,21,23,18,23,33,31,40,30,15,33,26,32,22,23,23,29,27,1,2,1,3,1,3,10,1,3,3,5,4,12,3,3,1,1,5,17,1,3,2,13,5,12,2,7,3,10,3,2,3,1,3,5,2,1,1,5,1,5,3,4,1,1,15,9,2,5,12,4,2,1,1,2,7,2,1,2,3,7,2,4,23,5,4,5,6,2,1,1,13,1,5,6,4,2,2,10,1,1,5,14,6,882,8,12,24.74054843454577,6,3,9
1000099,2023-02-09 19:45:00,46,3,32,24,47,44,22,68,51,60,31,29,26,78,34,54,52,11,30,19,25,28,19,21,17,24,31,17,29,21,21,27,19,29,26,30,21,23,15,25,29,23,25,18,34,24,22,17,20,29,31,29,29,32,18,24,29,26,24,22,26,27,25,25,23,21,23,30,14,19,22,25,27,27,36,20,27,26,26,30,25,23,29,21,23,18,23,34,31,40,30,15,33,26,32,22,23,24,29,27,2,3,2,4,2,4,1,1,4,1,6,5,1,4,4,2,2,6,18,1,4,3,1,6,13,3,8,4,11,4,1,4,1,4,6,3,2,2,6,2,1,4,1,1,2,16,10,3,6,13,5,3,2,2,1,8,1,2,3,4,8,3,5,24,1,5,1,7,1,1,2,1,2,6,1,5,3,3,1,2,0,2,7,13,761,11,9,19.115920617449518,3,5,9
1000100,2023-02-09 19:50:00,35,15,34,3,25,68,26,64,24,75,39,43,9,18,65,42,32,45,40,55,25,28,20,21,17,24,31,17,30,21,21,27,19,29,27,30,21,24,15,25,29,23,25,19,35,25,22,17,20,29,31,30,29,33,19,24,29,26,25,23,26,28,26,25,24,21,23,30,14,19,22,25,27,27,37,20,27,26,26,30,25,23,29,22,24,18,23,35,31,40,30,15,33,26,33,22,23,24,29,27,3,4,1,5,3,5,2,2,5,2,1,6,2,5,5,3,3,7,1,2,5,1,2,1,14,1,9,5,1,1,1,1,2,1,7,4,3,3,7,3,2,5,2,1,3,1,1,4,7,14,1,1,3,1,2,9,2,3,4,1,9,4,6,25,2,6,2,1,2,2,3,2,3,7,2,6,4,1,2,3,0,6,11,9,757,12,8,20.02964907593898,5,6,8
